gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5867703513	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1591216	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Nectandra			GENUS	Nectandra Rol. ex Rottb.	Nectandra		BR	Fazenda Posse Grande, proximidades da CSN	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.338611	-45.5875							2006-10		10	2006	3034018		PRESERVED_SPECIMEN	JBRJ	RB	RB01591216	2442			CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A. Melo; A.V.A. Souza			2026-07-01T12:15:02.264Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5867703352	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1591210	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Nectandra	Nectandra nitidula		SPECIES	Nectandra nitidula Nees & Mart. ex Nees	Nectandra nitidula Nees & Mart.	Nees & Mart.	BR	Fazenda Posse Grande, proximidades da CSN	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.338611	-45.5875							2006-10		10	2006	7304744	7304744	PRESERVED_SPECIMEN	JBRJ	RB	RB01591210	2454	P. Moraes	2018-07-16T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A. Melo; A.V.A. Souza			2026-07-01T12:15:40.408Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5867700999	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1583963	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Nectandra	Nectandra nitidula		SPECIES	Nectandra nitidula Nees & Mart. ex Nees	Nectandra nitidula Nees & Mart.	Nees & Mart.	BR	Fazenda Faroeste, margem direita do Rio São Miguel	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.266389	-45.660278							2006-01-08	8	1	2006	7304744	7304744	PRESERVED_SPECIMEN	JBRJ	RB	RB01583963	1686	P. Moraes	2018-07-16T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A Melo; H.S. Almeida			2026-07-01T12:15:01.813Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5867700898	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1583964	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Nectandra	Nectandra nitidula		SPECIES	Nectandra nitidula Nees & Mart. ex Nees	Nectandra nitidula Nees & Mart.	Nees & Mart.	BR	Nascentes do Rio São Miguel, Região do Onça	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.431111	-45.618889							2006-11-25	25	11	2006	7304744	7304744	PRESERVED_SPECIMEN	JBRJ	RB	RB01583964	2416	P. Moraes	2018-07-16T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A Melo; R.M. Santos			2026-07-01T12:15:02.061Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5867700852	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1583966	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae				FAMILY	Lauraceae	Lauraceae		BR	Fazenda Grande, proximidades da CSN	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.335555	-45.5875							2006-10		10	2006	6688		PRESERVED_SPECIMEN	JBRJ	RB	RB01583966	2442			CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A Melo; V.A. Souza			2026-07-01T12:15:01.970Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5867700707	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1583962	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Nectandra	Nectandra nitidula		SPECIES	Nectandra nitidula Nees & Mart. ex Nees	Nectandra nitidula Nees & Mart.	Nees & Mart.	BR	Fazenda Posse Grande, proximidades da CSN	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.335555	-45.5875							2006-10		10	2006	7304744	7304744	PRESERVED_SPECIMEN	JBRJ	RB	RB01583962	2454	P. Moraes	2018-07-16T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A Melo; A.V.A. Souza			2026-07-01T12:15:31.506Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5867700538	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1591308	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Guazuma	Guazuma ulmifolia		SPECIES	Guazuma ulmifolia Lam.	Guazuma ulmifolia Lam.	Lam.	BR	Fazenda Faraoeste, margem direita do Rio São Miguel	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.267222	-45.506111							2003-09-15	15	9	2003	3152195	3152195	PRESERVED_SPECIMEN	JBRJ	RB	RB01591308	891	P.H.A. Melo	2005-06-01T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A. Melo; M.D.C. da Cruz			2026-07-01T12:15:01.890Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5867699651	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1584620	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Wissadula	Wissadula grandifolia		SPECIES	Wissadula macrantha R.E.Fr.	Wissadula cf. macrantha R.E.Fr.	R.E.Fr.	BR	Fazenda Amargoso, MG 439 Km 16	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.387222	-45.649722							2003-05-25	25	5	2003	8437032	7278786	PRESERVED_SPECIMEN	JBRJ	RB	RB01584620	574	P.H.A. Melo & J.A. Lombardi	2004-08-01T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A. Melo; F.V. Bezerra			2026-07-01T12:15:02.100Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5867699336	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1591213	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Nectandra	Nectandra nitidula		SPECIES	Nectandra nitidula Nees & Mart. ex Nees	Nectandra nitidula Nees & Mart.	Nees & Mart.	BR	Fazenda Faraoeste, margem direita do Rio São Miguel	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.266389	-45.660278							2006-01-08	8	1	2006	7304744	7304744	PRESERVED_SPECIMEN	JBRJ	RB	RB01591213	1686	P. Moraes	2018-07-16T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A. Melo; H.S. Almeida			2026-07-01T12:15:01.737Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5867698834	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1583790	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae				FAMILY	Myrtaceae	Myrtaceae		BR	Nascentes do Rio São Miguel, Região do Onça	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.431111	-45.618889							2006-11-25	25	11	2006	5014		PRESERVED_SPECIMEN	JBRJ	RB	RB01583790	2418			CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A. Melo; R.M. Santos			2026-07-01T12:15:01.747Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5867698003	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1591087	Plantae	Tracheophyta	Magnoliopsida	Cornales	Loasaceae	Mentzelia	Mentzelia aspera		SPECIES	Mentzelia aspera L.	Mentzelia aspera L.	L.	BR	Fazenda Faroeste, margem direita do Rio São Miguel. Entorno do afloramento, vegetação relacionada a afloramento calcário	Minas Gerais	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.251389	-45.662778							2004-04-23	23	4	2004	5331416	5331416	PRESERVED_SPECIMEN	JBRJ	RB	RB01591087	597	P.H.A. Melo	2018-07-16T00:00:00	CC_BY_4_0	Rio de Janeiro Botanical Garden	P.H.A. Melo			2026-07-01T12:15:01.676Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
5830177582	17efa320-7312-4b55-bf0a-a4cfc4613169	https://specieslink.net/guid/1/551899	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Malpighiaceae	Niedenzuella	Niedenzuella lasiandra		SPECIES	Niedenzuella lasiandra (A.Juss.) R.F.Almeida	Niedenzuella lasiandra	(A.Juss.) R.F.Almeida	BR	CalciolÂndia, estrada de ferro próximo ao rio São Miguel	Minas Gerais	PRESENT		2437c128-bf8c-4f53-b668-da95fb2e40b7	-20.237778	-45.660833			593.0	0.0			2018-05-21	21	5	2018	11140405	11140405	PRESERVED_SPECIMEN	IPA/SP	SP	551899	86	Mamede, MCH	2025-09-01T00:00:00	CC_BY_4_0	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares	Valente, B; et al.		native	2026-06-26T20:23:37.066Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5294513605	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/94018	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Dolichandra			GENUS	Parabignonia Bureau ex K.Schum.	Parabignonia		BR	Fazenda Faroeste, Margem direita do Rio São Miguel	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.26725	-45.506306							2003-10-20	20	10	2003	7298675		PRESERVED_SPECIMEN	UFMG	BHCB	94018	914			CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de; Valente, PMG			2026-06-25T20:18:17.534Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
5294513484	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/85648	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Dolichandra			GENUS	Parabignonia Bureau ex K.Schum.	Parabignonia		BR	Fazenda Amargoso, MG-439, Km 16	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.387222	-45.649722							2003-10-28	28	10	2003	7298675		PRESERVED_SPECIMEN	UFMG	BHCB	85648	923			CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de			2026-06-25T20:18:17.491Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
5294513309	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/93919	Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	Syagrus	Syagrus oleracea		SPECIES	Syagrus oleracea (Mart.) Becc.	Syagrus oleracea	Becc.	BR	Fazenda Faroeste, Margem esquerda do Rio São Miguel	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.262472	-45.670944							2005-05-08	8	5	2005	5293854	5293854	PRESERVED_SPECIMEN	UFMG	BHCB	93919	1327	Viana, PL		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de; Viana, PL; Santos, FM; Heringer, G		native	2026-06-25T20:18:17.391Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
5294387910	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	http://specimens.kew.org/herbarium/K005151216	Plantae	Tracheophyta	Magnoliopsida	Rosales	Moraceae	Ficus	Ficus guaranitica		SPECIES	Ficus guaranitica Chodat	Ficus guaranitica	Chodat	BR	Pains. Mineração Vale de São Miguel.		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862	-20.354167	-45.673333			720.0				2006-07-13T00:00	13	7	2006	5570839	5570839	PRESERVED_SPECIMEN	K	Herbarium	K005151216	186			CC_BY_4_0		Borges, R.A.X.; Bernardo, P.H.			2026-07-14T09:48:41.635Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5174190331	17efa320-7312-4b55-bf0a-a4cfc4613169	https://specieslink.net/guid/1/541693	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Justicia			GENUS	Justicia L.	Justicia		BR	Fazenda Amargoso, MG-439, Km 16	Minas Gerais	PRESENT		2437c128-bf8c-4f53-b668-da95fb2e40b7	-20.375267	-45.65715			780.0	30.0			2003-05-25	25	5	2003	2904597		PRESERVED_SPECIMEN	IPA/SP	SP	541693	640			CC_BY_4_0	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares	Melo, PHA; Carvalho, FA			2026-06-26T20:23:34.953Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;TAXON_MATCH_HIGHERRANK
5174181334	17efa320-7312-4b55-bf0a-a4cfc4613169	https://specieslink.net/guid/1/541695	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Ruellia	Ruellia erythropus		SPECIES	Ruellia erythropus (Nees) Lindau	Ruellia erythropus	(Nees) Lindau	BR	Fazenda Faroeste, margem esquerda do rio São Miguel	Minas Gerais	PRESENT		2437c128-bf8c-4f53-b668-da95fb2e40b7	-20.255556	-45.67			750.0	0.0			2003-08-10	10	8	2003	5574679	5574679	PRESERVED_SPECIMEN	IPA/SP	SP	541695	802	Azevedo, IHF	2017-03-30T00:00:00	CC_BY_4_0	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares	Melo, PHA; Sanatos, GP		native	2026-06-26T20:23:34.402Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5174179332	17efa320-7312-4b55-bf0a-a4cfc4613169	https://specieslink.net/guid/1/541692	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Ruellia	Ruellia brevifolia		SPECIES	Ruellia brevifolia (Pohl) C.Ezcurra	Ruellia brevifolia	(Pohl) C.Ezcurra	BR	Fazenda Amargoso, MG-439, Km 16	Minas Gerais	PRESENT		2437c128-bf8c-4f53-b668-da95fb2e40b7	-20.375267	-45.65715							2003-03-22	22	3	2003	5415377	5415377	PRESERVED_SPECIMEN	IPA/SP	SP	541692	504	Melo, PHA	2017-12-01T00:00:00	CC_BY_4_0	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares	Melo, PHA		native	2026-06-26T20:23:34.401Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5174175328	17efa320-7312-4b55-bf0a-a4cfc4613169	https://specieslink.net/guid/1/541694	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Ruellia	Ruellia brevifolia		SPECIES	Ruellia brevifolia (Pohl) C.Ezcurra	Ruellia brevifolia	(Pohl) C.Ezcurra	BR	Fazenda Faroeste, margem esquerda do rio São Miguel	Minas Gerais	PRESENT		2437c128-bf8c-4f53-b668-da95fb2e40b7	-20.256389	-45.669167			750.0	50.0			2003-05-26	26	5	2003	5415377	5415377	PRESERVED_SPECIMEN	IPA/SP	SP	541694	652	Azevedo, IHF	2017-03-30T00:00:00	CC_BY_4_0	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares	Melo, PHA; Carvalho, FA		native	2026-06-26T20:23:34.480Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5173893301	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/88386	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Centrosema	Centrosema sagittatum		SPECIES	Centrosema hastatum (Kunth) Benth.	Centrosema hastatum	Benth.	BR	Fazenda Faroeste, Margem direita do Rio São Miguel	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.257361	-45.663722							2004-01-02	2	1	2004	2964959	7830690	PRESERVED_SPECIMEN	UFMG	BHCB	88386	1049			CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de; Silva, WO			2026-06-25T20:18:17.360Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
5139848355	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114049	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dennstaedtiaceae	Mucura	Mucura globulifera		SPECIES	Dennstaedtia globulifera (Poir.) Hieron.	Dennstaedtia globulifera	(Poir.) Hieron.	BR	Fazenda Faroeste	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444							2007-12-15	15	12	2007	2650786	12211674	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114049	13107	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Pivari, MOD			2026-06-25T19:56:39.341Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
5138427346	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	http://specimens.kew.org/herbarium/K005151137	Plantae	Tracheophyta	Magnoliopsida	Rosales	Moraceae	Ficus			GENUS	Ficus L.	Ficus	Tourn. ex L.	BR	(MG), Pains. Mineração Vale do São Miguel.		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862	-20.364444	-45.673611			642.0				2006-07-11T00:00	11	7	2006	2984588		PRESERVED_SPECIMEN	K	Herbarium	K005151137	147			CC_BY_4_0		Borges, R.A.X.; Bernardo, P.H.			2026-07-14T09:49:29.989Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5130227887	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	http://specimens.kew.org/herbarium/K005890266	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Chrysophyllum			GENUS	Chrysophyllum L.	Chrysophyllum	L.	BR	MG, Pains: Fazenda Amargoso, MG 439 Km 16.		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862	-20.387222	-45.649722			750.0								2885576		PRESERVED_SPECIMEN	K	Herbarium	K005890266	844			CC_BY_4_0		Melo, P.H.A.			2026-07-14T09:48:33.802Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5105249304	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/81622	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Mimosa	Mimosa diplotricha	diplotricha	VARIETY	Mimosa diplotricha var. diplotricha	Mimosa diplotricha diplotricha	C.Wright ex Sauvalle	BR	Fazenda Faroeste, Margem direita do Rio São Miguel	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.256389	-45.669167							2003-03-08	8	3	2003	2969352	7808904	PRESERVED_SPECIMEN	UFMG	BHCB	81622	471	Dutra, VF		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de		native	2026-06-25T20:18:17.021Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
5105248303	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/88412	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Mimosa	Mimosa invisa		SPECIES	Mimosa invisa Mart. ex Colla	Mimosa invisa	Mart. ex Colla	BR	Fazenda Faroeste, Margem direita do Rio São Miguel	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.255917	-45.662583							2004-02-15	15	2	2004	2969353	2969353	PRESERVED_SPECIMEN	UFMG	BHCB	88412	1073	Dutra, VF		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de; Souza, DT; Palmeira, LRM; Carvalho, FA		native	2026-06-25T20:18:16.953Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
5077823899	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	http://specimens.kew.org/herbarium/K005481792	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Pouteria	Pouteria brachyandra		SPECIES	Pouteria brachyandra (Aubrév. & Pellegr.) T.D.Penn.	Pouteria brachyandra	(Aubrév. & Pellegr.) T.D.Penn.	BR	MG Iquatama: Fazenda Faroeste, margem esquerda do Rio São Margem esquerda do Rio São Miguel.		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862	-20.256389	-45.669167			750.0	50.0							2884528	2884528	PRESERVED_SPECIMEN	K	Herbarium	K005481792	674			CC_BY_4_0		Melo, P.H.A.; Carvalho, F.A.; Ranieri, B.D.; Souza, D.T.; Lana, T.C.			2026-07-14T09:48:31.044Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5066695830	fce21d43-c0c7-4d1f-b6d2-fc048f053456	https://specieslink.net/guid/369/32653	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Pharus	Pharus lappulaceus		SPECIES	Pharus lappulaceus Aubl.	Pharus lappulaceus	Aubl.	BR	Fazenda Amargoso, Km 16 da MG 439	Minas Gerais	PRESENT		22524448-c309-474f-8f07-d576a021868c	-20.381	-45.651222			725.0	25.0			2004-03-03	3	3	2004	5289841	5289841	PRESERVED_SPECIMEN	JBB	HEPH	32653	1122	Viana, PL	2004-09-01T00:00:00	CC_BY_4_0	Herbário Ezechias Paulo Heringer	Melo, PHA		native	2026-06-26T19:09:13.900Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5066695782	fce21d43-c0c7-4d1f-b6d2-fc048f053456	https://specieslink.net/guid/369/32654	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Cenchrus	Cenchrus pedicellatus		SPECIES	Pennisetum pedicellatum Trin.	Pennisetum pedicellatum	Trin.	BR	Fazenda Faroeste, margem direita do Rio São Miguel.	Minas Gerais	PRESENT		22524448-c309-474f-8f07-d576a021868c	-20.251583	-45.662972			750.0	50.0			2003-04-07	7	4	2003	2706161	5828233	PRESERVED_SPECIMEN	JBB	HEPH	32654	536	Viana, PL	2004-09-01T00:00:00	CC_BY_4_0	Herbário Ezechias Paulo Heringer	Melo, PHA; Alves, AC; Viana, PL			2026-06-26T19:09:13.916Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5066681193	fce21d43-c0c7-4d1f-b6d2-fc048f053456	https://specieslink.net/guid/369/25086	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Humiriaceae	Humiria	Humiria balsamifera		SPECIES	Humiria balsamifera J.St.-Hil.	Humiria balsamifera	(Aubl.) J.St.-Hil.	BR	Municipio de Divinópolis - estrada para Marianópolis - área alagavél	Minas Gerais	PRESENT		22524448-c309-474f-8f07-d576a021868c	-20.233333	-45.466667							2007-07-04	4	7	2007	8211069	8196855	PRESERVED_SPECIMEN	JBB	HEPH	25086	1427	Santos, ER dos	2007-01-01T00:00:00	CC_BY_4_0	Herbário Ezechias Paulo Heringer	Santos, ER dos		native	2026-06-26T19:09:04.077Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5066663671	fce21d43-c0c7-4d1f-b6d2-fc048f053456	https://specieslink.net/guid/369/26001	Plantae	Tracheophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	Peperomia nitida		SPECIES	Peperomia nitida Dahlst.	Peperomia nitida	Dahlst.	BR	Mineração Vale do São Miguel	Minas Gerais	PRESENT		22524448-c309-474f-8f07-d576a021868c	-20.357222	-45.673889			688.0	0.0			2006-07-12	12	7	2006	7928689	7928689	PRESERVED_SPECIMEN	JBB	HEPH	26001	176	Carvalho-Silva, M	2011-01-01T00:00:00	CC_BY_4_0	Herbário Ezechias Paulo Heringer	Borges, RAX		native	2026-06-26T19:08:44.089Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5054542304	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/93981	Plantae	Tracheophyta	Magnoliopsida	Oxalidales	Oxalidaceae	Oxalis			GENUS	Oxalis L.	Oxalis		BR	Fazenda Amargoso, MG439, Km16	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.387222	-45.649722							2003-04-15	15	4	2003	2891642		PRESERVED_SPECIMEN	UFMG	BHCB	93981	552			CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de; Bezerra, FV			2026-06-25T20:18:16.868Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
