gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	projectTitle	projectID	fundingAttribution	fundingAttributionID	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3800719301				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/82012	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/82012	82012	604	Melo, PHA de											nativa				present									Arbusto, 1m, terrestre. Flor lilás.; Borda de mata calcária.															2003-4-22				2003	4	22																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																							Antar, GM		2022-4-0												Cantinoa mutabilis								Plantae					Lamiaceae				Cantinoa				mutabilis					(Rich.) Harley & J.F.B.Pastore					
3800714303				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/93954	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/93954	93954	1317	Melo, PHA de; Martins, JF															present									Trepadeira. Frutos imaturos verdes.; Sobre afloramento calcário.															2005-3-25				2005	3	25																				Brasil		Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do Rio São Miguel.													-20.262528	-45.669528	WGS84																																									0-0-0												Amphilophium								Plantae					Bignoniaceae				Amphilophium														
3800712303				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/88396	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/88396	88396	937	Melo, PHA de; Carvalho, FA; Souza, DT; Mota, TRP; Cardoso, RHG											nativa				present									Arbusto. Frutos imaturos verdes.; No interior de mata seca.															2003-11-22				2003	11	22																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.260417	-45.664028	WGS84																																							Melo, PHA de		2004-8-0												Sebastiania brasiliensis								Plantae					Euphorbiaceae				Sebastiania				brasiliensis					Spreng.					
3800710904				https://creativecommons.org/licenses/by/4.0/	2025-08-05T11:34:51		https://specieslink.net/guid/399/119194	Herbário da Embrapa Recursos Genéticos e Biotecnologia			https://specieslink.net/col/399		Cenargen	CEN		Embrapa Recursos Genéticos e Biotecnologia	PreservedSpecimen				https://specieslink.net/guid/399/119194	119194	156	R. A. X. Borges		1									nativa				present	Exsicatas		https://images.cria.org.br/viewer/CEN00119194						Região cástica, encosta de maciços calcáreos com pequenos afloramentos. Presença de dolinas e baixadas úmidas nas imediações. Liana escandente, folhas discolores, face abaxial alva, árvore de 12 metros de altura, folhas concolores e frutos verdes. Doação do jardim Botânico do Rio de Janeiro - RB 427361															2006-07-12				2006	07	12																				Brasil		MG		PAINS	Mineração Vale do São Franscisco.		613	613										-20.359722	-45.673888	WGS84																																							R. Simão-Bianchini		2021-08												Ipomoea sidifolia								Plantae					Convolvulaceae				Ipomoea				sidifolia					Schrad.					
3800710654				https://creativecommons.org/licenses/by/4.0/	2025-08-05T11:31:00		https://specieslink.net/guid/399/119762	Herbário da Embrapa Recursos Genéticos e Biotecnologia			https://specieslink.net/col/399		Cenargen	CEN		Embrapa Recursos Genéticos e Biotecnologia	PreservedSpecimen				https://specieslink.net/guid/399/119762	119762	723	Pablo Hendrigo Alves de Melo		1									nativa				present	Exsicatas		https://images.cria.org.br/viewer/CEN00119762						Capítulos branco. Doação do Jardim Botânico do Rio de Janeiro RB 465654.															2003-07-05				2003	07	05																				Brasil		MG		ARCOS	Fazenda Faroeste, margem direita do Rio São Miguel.		700	700										-20.260277	-45.663888	WGS84																																							A. L. Christ		2021-08												Chromolaena laevigata								Plantae					Asteraceae				Chromolaena				laevigata					(Lam.) R.M.King & H.Rob.					
3800669324				https://creativecommons.org/licenses/by/4.0/	2025-06-11T12:14:01		https://specieslink.net/guid/165/22083	Herbário Jayme Coelho de Moraes			https://specieslink.net/col/165		UFPB	EAN		Universidade Federal da Paraíba	PreservedSpecimen				https://specieslink.net/guid/165/22083	22083	983	J. M. P. Cordeiro; L. P. Felix; E. M. Almeida & M. A. O. Marinho											naturalizada				present									Erva terrestre, flores creme-rosadas, afloramento de calcário, cerrado/mata úmida.															2015-01-26				2015	01	26																				Brasil		Minas Gerais		Pains	Próximo a Usina de processamento de cimento		786	786										-20.391111	-45.606111	WGS84																																																					Oeceoclades maculata								Plantae					Orchidaceae				Oeceoclades				maculata					(Lindl.) Lindl.					
3800669306				https://creativecommons.org/licenses/by/4.0/	2022-05-28T13:24:56		https://specieslink.net/guid/165/22015	Herbário Jayme Coelho de Moraes			https://specieslink.net/col/165		UFPB	EAN		Universidade Federal da Paraíba	PreservedSpecimen				https://specieslink.net/guid/165/22015	22015	946	J. M. P. Cordeiro; L. P. Felix; E. M. Almeida & M. A. O. Marinho											nativa				present									Erva rupícola, sobre calcário dolomítico, flores rosadas, com sépalas marrons. Cerrado/Mata úmida.															2015-01-26				2015	01	26																				Brasil		Minas Gerais		Pains	Próximo a Usina de processamento de cimento		786	786										-20.391111	-45.606278	WGS84																																																					Cattleya bicolor								Plantae					Orchidaceae				Cattleya				bicolor					Lindl.					
3800669092				https://creativecommons.org/licenses/by/4.0/	2022-05-28T13:25:07		https://specieslink.net/guid/165/23559	Herbário Jayme Coelho de Moraes			https://specieslink.net/col/165		UFPB	EAN		Universidade Federal da Paraíba	PreservedSpecimen				https://specieslink.net/guid/165/23559	23559	951	J. M. P. Cordeiro; L. P. Felix; E. M. Almeida & M. A. O. Marinho															present									Erva rupícola, em afloramentos de calcário, cerrado/Mata úmida.															2015-01-26				2015	01	26																				Brasil		Minas Gerais		Pains	Próxima a Usina de processamento de cimento		786	786										-20.391111	-45.606278	WGS84																																																					Epidendrum paniculatum								Plantae					Orchidaceae				Epidendrum				paniculatum					Ruiz & Pav.					
3800669063				https://creativecommons.org/licenses/by/4.0/	2022-05-28T13:24:56		https://specieslink.net/guid/165/22195	Herbário Jayme Coelho de Moraes			https://specieslink.net/col/165		UFPB	EAN		Universidade Federal da Paraíba	PreservedSpecimen				https://specieslink.net/guid/165/22195	22195	957	J. M. P. Cordeiro; L. P. Felix; E. M. Almeida & M. A. O. Marinho											nativa				present									Erva epífita, flores esverdeadas, em afloramento de calcário, Cerrado/Mata úmida.															2015-01-26				2015	01	26																				Brasil		Minas Gerais		Pains	Próximo a Usina de processamento de cimento		786	786										-20.391111	-45.606278	WGS84																																																					Catasetum fimbriatum								Plantae					Orchidaceae				Catasetum				fimbriatum					Lindl. & Paxton					
3800669013				https://creativecommons.org/licenses/by/4.0/	2022-05-28T13:25:06		https://specieslink.net/guid/165/26070	Herbário Jayme Coelho de Moraes			https://specieslink.net/col/165		UFPB	EAN		Universidade Federal da Paraíba	PreservedSpecimen				https://specieslink.net/guid/165/26070	26070	967	J. M. P. Cordeiro; L. P. Felix; E. M. Almeida & M. A. O. Marinho															present									Erva epífita, flores esverdeadas. Afloramento de calcário, cerrado/Mata úmida.Habitat: Erva epífita															2015-01-26				2015	01	26																				Brasil		Minas Gerais		Pains	Próximo a Usina de processamento de cimento		786	786										-20.391111	-45.606278	WGS84																																																					Epidendrum campaccii								Plantae					Orchidaceae				Epidendrum				campaccii					Hágsater & L.Sánchez					
3761274301				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/93896	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/93896	93896	1328	Melo, PHA de; Viana, PL; Santos, FM; Heringer, G											nativa				present									Material retirado para fins de estudos moleculares. E.A.L. Afonso em 25/06/2021.; Bambu, ca. 6 metros. Colmos apoiantes, colmos jovens com espinhos e pilosidade glauca, espinhos ausentes nos complementos dos ramos, folhas dos colmos com lâminas ereta															2005-5-8				2005	5	8																				Brasil		Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do Rio São Miguel													-20.262222	-45.670833	WGS84																																							Afonso, EAL		2021-6-25												Guadua paniculata								Plantae					Poaceae				Guadua				paniculata					Munro					
3745854338				https://creativecommons.org/licenses/by/4.0/	2026-06-12T18:21:07		https://specieslink.net/guid/2/207956	Herbário da Universidade Estadual de Campinas			https://specieslink.net/col/2		UNICAMP	UEC		Universidade Estadual de Campinas	PreservedSpecimen				https://specieslink.net/guid/2/207956	207956	1077	Melo, PHA; Souza, DT; Palmeira, LRM; Carvalho, FA											nativa				present			https://images.cria.org.br/viewer/UEC182068						Trepadeira, terrícola, encosta de afloramento, vegetação relacionada a afloramento calcário, flores amarelas, látex leitoso															2004-2-15				2004	2	15																				Brazil		Minas Gerais		Arcos	Fazenda Faroeste, margem direita do Rio São Miguel (20°15'21.3'->20°15'59.1 S, 045°39'45.3'->045°39'41.8' W)													-20.255917	-45.661611	WGS84																																							Melo, PHA		-6-5												Prestonia coalita								Plantae	Magnoliopsida				Apocynaceae				Prestonia				coalita					(Vell.) Woodson					
3745850333				https://creativecommons.org/licenses/by/4.0/	2026-06-12T18:21:07		https://specieslink.net/guid/2/207955	Herbário da Universidade Estadual de Campinas			https://specieslink.net/col/2		UNICAMP	UEC		Universidade Estadual de Campinas	PreservedSpecimen				https://specieslink.net/guid/2/207955	207955	1044	Melo, PHA; Silva, WO											nativa				present			https://images.cria.org.br/viewer/UEC182069						Trepadeira, terrícula, encosta de afloramento, vegetação relacionada a afloramento calcário, flores amarelas, látex leitoso															2004-1-2				2004	1	2																				Brazil		Minas Gerais		Arcos	Fazenda Faroeste, margem direita do Rio São Miguel (20°15'26.5'->20°16'13 S, 045°39'49.4'->045°39'47.5'W )													-20.257361	-45.663722	WGS84																																							Melo, PHA		2004-1-2												Prestonia coalita								Plantae	Magnoliopsida				Apocynaceae				Prestonia				coalita					(Vell.) Woodson					
3745693310				https://creativecommons.org/licenses/by/4.0/	2026-04-29T01:55:09		https://specieslink.net/guid/453/114038	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/453/114038	114038	13096	Salino, A; Dittrich, VAO; Pivari, MOD											nativa				present									Terrestre.; No interior de floresta. Floresta Estacional Decidual com afloramentos de calcário e áreas alagadas adjacentes.															2007-12-15				2007	12	15																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Ao lado da Calciolândia.													-20.270556	-45.659444	WGS84																																							Figueiredo, JB		0-0-0												Adiantum pectinatum								Plantae					Pteridaceae				Adiantum				pectinatum					Kunze ex Baker					
3696007301				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/88419	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/88419	88419	828	Melo, PHA de; Santos, GP															present									Herbácea. Flores amarelas, folhas com face abaxial prateada.; Em pastagem entre matas secas.															2003-8-10				2003	8	10																				Brasil		Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do Rio São Miguel.													-20.255556	-45.67	WGS84																																							Melo, PHA de		2004-4-0												Buddleja brasiliensis								Plantae					Scrophulariaceae				Buddleja				brasiliensis					J.Jacq.					
3696006302				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/82023	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/82023	82023	607	Melo, PHA de											nativa				present									Herbácea, terrestre, inflorescência branca.; Mata sobre afloramento calcário.															2003-4-22				2003	4	22																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.251583	-45.662972	WGS84																																							Sobral, M; Teles, AM		0-0-0												Gardnerina angustata								Plantae					Asteraceae				Gardnerina				angustata					(Gardner) R.M.King & H.Rob.					
3696004308				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/93976	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/93976	93976	1151	Melo, PHA de; Leite, FSF; Leal, CG															present									Arbusto, flores amarelas, frutos imaturos verdes.; Afloramento calcário.															2004-4-8				2004	4	8																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG 439 Km 16.													-20.381	-45.651222	WGS84																																									0-0-0																				Plantae					Asteraceae																		
3696004307				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/90492	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/90492	90492	1127	Melo, PHA de; Leite, FSF; Leal, CG											nativa				present			https://images.cria.org.br/viewer/BHCB060148						Erva.; No interior de mata seca, sobra afloramento calcário.															2004-4-8				2004	4	8																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.381	-45.651222	WGS84																																							Malaquias, KR		2023-2-27												Setaria sulcata								Plantae					Poaceae				Setaria				sulcata					Raddi					
3696004306				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/90140	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/90140	90140	1113	Melo, PHA de											nativa				present			https://images.cria.org.br/viewer/BHCB060114						Erva terrestre, com espiguetas verde-amareladas.; No subosque de mata seca.															2004-3-3				2004	3	3																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16. Início da trilha da mata.													-20.381	-45.651222	WGS84																																							Viana, PL		2004-9-0												Setaria vulpiseta								Plantae					Poaceae				Setaria				vulpiseta					(Lam.) Roem. & Schult.					
